9259,63.90,939
10298,57.80,99
11277,61.29,-59
12335,56.71,79
14112,33.75,720
15131,58.88,-759
15931,75.09,-220
17768,32.64,1039
20385,22.93,779
21144,79.05,-1858
22144,60.00,241
23102,62.63,-42
24141,57.80,80
25498,44.18,320
25999,119.76,-857
27236,48.50,736
28297,56.60,-177
29054,79.16,-302
30233,50.89,421
34868,88.24,-499
35587,83.57,38
36706,53.57,402
37584,68.34,-242
38383,75.19,-80
39442,56.60,262
43077,130.72,-601
43876,75.09,340
44955,55.61,280
45455,120.24,-580
46534,55.61,580
47413,68.18,-199
48271,69.93,-22
58161,66.74,41
61116,20.30,2057
61594,125.52,-2478
64173,23.26,2101
64912,81.19,-1840
66030,53.67,379
67090,56.66,-59
68007,65.36,-141
69027,58.88,101
70087,56.60,41
71145,56.71,-2
72343,50.08,140
77756,88.50,-520
89763,65.36,240
90823,56.60,142
92640,33.00,758
93419,77.02,-1039
94477,56.71,279
95597,53.62,61
96696,54.60,-20
97813,53.67,19
98833,58.88,-99
115094,57.80,19
116373,46.88,242
117372,60.12,-282
118270,66.74,-99
119149,68.26,-20
120329,50.85,301
121107,77.12,-402
122288,50.85,402
123106,73.26,-361
124106,60.06,180
125264,51.81,159
126383,53.62,-39
127403,58.88,-100
128381,61.29,-40
129638,47.69,279
130538,66.67,-358
131438,66.74,-1
132436,60.06,100
133496,56.66,60
134354,69.85,-200
135572,49.26,359
136571,60.06,-219
137830,47.66,260
139030,50.00,-59
139968,63.97,-262
140987,58.88,81
142226,48.43,220
143005,77.02,-460
143885,68.26,100
144685,75.00,-79
145783,54.64,298
146742,62.50,-138
147721,61.35,18
148840,53.62,141
149878,57.75,-80
150877,60.06,-40
151836,62.63,-41
152735,66.67,-58
153555,73.26,-81
154515,62.50,141
155452,63.97,-22
156312,69.85,-79
157250,63.97,79
158009,79.05,-179
159187,50.89,420
160268,55.56,-99
161045,77.12,-302
166819,39.58,738
167560,80.97,-775
168499,63.83,199
169558,56.76,117
170437,68.18,-177
171416,61.29,99
172193,77.12,-201
173073,68.26,101
174052,61.29,100
174931,68.26,-100
175891,62.50,81
177009,53.67,158
178188,50.89,61
179367,50.89,0
180505,52.72,-41
181623,53.67,-20
182683,56.60,-58
183821,52.72,78
184780,62.57,-179
185838,56.71,99
186958,53.57,62
188016,56.66,-61
188995,61.35,-81
190033,57.80,60
190932,66.74,-139
191873,63.76,42
192831,62.57,18
194868,29.46,1078
195848,61.22,-1057
196927,55.66,98
197965,57.80,-40
198964,60.06,-39
199604,93.60,-358
200881,46.99,636
201740,69.85,-418
202580,71.51,-20
203619,57.69,201
204377,79.16,-282
205297,65.29,161
206336,57.69,121
207254,65.43,-123
208292,57.75,122
208991,85.84,-340
209851,69.85,160
211229,43.51,520
212047,73.35,-561
213048,60.00,182
213787,81.19,-261
214824,57.80,299
215745,65.22,-118
217442,35.34,778
218221,77.02,-919
219201,61.22,201
219919,83.57,-262
220520,99.83,-117
221498,61.35,377
222257,79.05,-219
223015,79.16,-1
223974,62.57,201
224573,100.17,-360
226452,31.93,1280
227391,63.90,-940
228331,63.90,0
228909,103.63,-360
230007,54.64,519
230987,61.22,-118
232027,57.75,59
232885,69.93,-181
233964,55.56,222
235560,37.59,516
236360,75.00,-796
237360,60.00,200
238338,61.35,-22
239319,61.22,2
240615,46.26,317
241795,50.85,-117
242753,62.63,-222
243973,49.22,261
244890,65.36,-301
245731,71.43,-78
246988,47.69,418
248006,58.94,-240
248707,85.59,-317
249945,48.47,537
251024,55.61,-159
252222,50.13,118
253261,57.75,-158
254300,57.75,0
255338,57.75,0
256399,56.60,21
257498,54.60,39
258155,91.19,-441
259214,56.66,401
260234,58.88,-40
261352,53.67,99
262472,53.57,2
263489,58.94,-102
264969,40.57,461
267645,22.41,1198
268464,73.26,-1858
269523,56.66,240
270222,85.84,-360
271063,71.43,141
272339,46.99,437
273358,58.88,-258
274597,48.43,220
275696,54.64,-141
276616,65.15,-177
277454,71.68,-84
278413,62.50,123
279191,77.12,-182
280230,57.75,261
281310,55.61,40
282289,61.29,-100
283408,53.57,141
284486,55.71,-43
285486,59.94,-76
286605,53.67,117
287623,58.94,-100
288581,62.57,-59
289640,56.71,99
290580,63.83,-118
291599,58.82,80
292598,60.12,-22
293656,56.66,61
294734,55.71,18
295514,76.82,-296
296651,52.77,356
297613,62.43,-176
298551,63.97,-23
299449,66.74,-39
300268,73.26,-80
301347,55.61,260
302307,62.57,-120
303484,50.93,219
304324,71.43,-338
305344,58.88,179
306641,46.22,279
307721,55.56,-218
308799,55.71,-3
309619,73.17,-257
310657,57.75,219
311336,88.37,-360
312394,56.71,379
312873,125.26,-579
314693,32.97,1341
315770,55.71,-743
316710,63.90,-138
317589,68.18,-59
318610,58.82,140
319388,77.12,-242
320505,53.67,340
321506,60.00,-118
322624,53.62,119
323344,83.45,-400
324662,45.49,600
325700,57.80,-281
326599,66.82,-140
327858,47.62,362
328656,75.19,-462
333192,60.06,201
334013,73.17,-179
HR Scaler reset to 1
337786,115.61,-301
350893,61.29,460
352013,53.62,140
353070,56.71,-61
354109,57.80,-20
355088,61.29,-59
355948,69.77,-119
356726,77.12,-82
357165,136.36,-338
357865,85.71,260
358823,62.63,258
360583,34.09,802
361481,66.82,-862
362998,39.55,619
364058,56.60,-457
364957,66.82,-162
371949,31.27,1021
376803,57.75,-880
378701,31.61,859
379820,53.62,-779
380698,68.34,-241
381638,63.90,61
382558,65.22,-19
383517,62.57,39
384674,51.86,198
385754,55.56,-77
386632,68.26,-201
388710,28.87,1199
390048,44.84,-740
390667,96.93,-719
392026,44.15,740
393803,33.76,418
394603,75.00,-977
395822,49.22,419
396901,55.66,-141
398758,32.29,780
399977,49.22,-639
401097,53.57,-99
401936,71.51,-281
402955,58.94,179
403714,79.05,-259
404833,53.57,361
406370,39.04,417
407770,42.89,-138
409308,39.01,139
414781,27.29,661
415440,91.05,-1540
416698,47.69,599
417598,66.67,-358
418975,43.57,477
420156,50.80,-196
421254,54.69,-84
422294,57.69,-57
423412,53.67,78
424431,58.82,-98
425509,55.71,57
426630,53.52,44
427748,53.67,-3
428806,56.71,-60
429965,51.77,101
430984,58.82,-139
432002,59.00,-3
433100,54.64,81
434080,61.16,-117
435317,48.50,256
436296,61.29,-258
437377,55.56,101
438514,52.77,57
439574,56.60,-77
440212,93.90,-421
441151,63.90,300
442230,55.61,140
443350,53.67,39
444528,50.89,61
445786,47.66,80
446945,51.77,-100
447984,57.80,-121
449083,54.60,61
450160,55.66,-21
451161,60.00,-78
452039,68.26,-121
453297,47.69,379
454358,56.66,-199
455195,71.51,-220
456455,47.62,421
457674,49.26,-42
458853,50.89,-39
460091,48.43,60
461209,53.67,-121
462248,57.80,-80
463226,61.29,-59
464286,56.60,81
465144,69.93,-202
466163,58.94,160
467203,57.69,22
468323,53.57,80
469141,73.26,-301
469941,75.09,-20
471957,29.75,1218
473136,50.89,-838
473776,93.75,-539
475452,35.80,1036
476352,66.67,-776
477212,69.77,-40
478889,35.78,817
479689,75.09,-878
480368,88.37,-120
481786,42.28,740
482586,75.00,-619
484364,33.75,978
485443,55.61,-699
486501,56.76,-22
487240,81.08,-317
488439,50.04,459
489639,50.04,0
490557,65.29,-280
491597,57.75,120
492596,60.06,-40
495591,20.03,1997
497369,33.75,-1218
498050,88.11,-1097
499227,50.98,496
500166,63.90,-238
501126,62.57,20
502265,52.68,180
503104,71.51,-300
505641,23.64,1699
508198,23.47,18
508557,166.67,-2196
509455,66.82,538
510894,41.70,541
511852,62.63,-481
512912,56.66,101
513970,56.66,0
514830,69.77,-199
520604,81.30,-122
521603,60.00,262
522582,61.41,-23
523560,61.29,2
525618,29.14,1080
526657,57.75,-1020
527595,63.97,-101
528555,62.63,20
529554,59.94,43
530373,73.35,-183
531272,66.74,81
532489,49.26,319
533590,54.50,-117
534749,51.81,57
535947,50.08,40
537046,54.64,-100
538205,51.72,62
539244,57.75,-121
540282,57.80,-1
541240,62.63,-80
542319,55.61,121
543437,53.62,40
544316,68.26,-240
545056,81.19,-140
546275,49.18,481
548212,30.98,717
549191,61.29,-958
551088,31.63,918
552068,61.22,-917
552607,111.52,-442
553666,56.60,522
554745,55.61,19
555403,91.19,-421
556104,85.71,42
558220,28.34,1417
560958,21.91,621
566012,99.83,-2137
566791,77.12,177
567889,54.64,320
568749,69.69,-237
569548,75.19,-63
570846,46.19,501
571645,75.09,-500
572764,53.67,319
573562,75.09,-319
574902,44.78,541
576699,33.39,457
577517,73.35,-979
579495,30.33,1160
580374,68.26,-1099
581135,78.84,-118
583052,31.30,1156
583930,68.34,-1039
584949,58.88,141
585950,60.00,-19
587087,52.77,137
588346,47.66,122
590223,31.97,618
591162,63.90,-938
592222,56.60,121
592940,83.45,-341
597216,68.34,159
598156,63.83,62
599214,56.71,118
600271,56.71,0
600970,85.84,-359
602829,32.28,1160
603708,68.26,-980
604548,71.51,-40
605845,46.22,459
606944,54.60,-199
608062,53.67,19
609221,51.77,41
610180,62.57,-200
611339,51.81,199
612378,57.75,-119
613477,54.60,60
614656,50.93,79
615595,63.76,-237
616633,57.86,96
617693,56.55,24
618732,57.80,-23
619631,66.74,-139
622186,23.47,1657
628439,69.77,-1696
629378,63.97,78
HR Scaler reset to 1
HR Scaler increased to 1.05
HR Scaler increased to 1.10
639086,40.57,541
640324,48.47,-241
641784,41.10,222
646477,77.02,-681
648436,30.64,1179
652690,69.93,-1100
654349,36.17,801
656227,31.95,219
657445,49.26,-660
658664,49.22,1
659044,157.89,-839
661261,27.06,1837
663138,31.97,-340
664237,54.60,-778
665376,52.72,39
668193,21.29,1680
669212,58.88,-1799
669671,130.72,-560
670830,51.77,700
673825,20.03,1836
675245,42.25,-1575
676225,61.29,-441
677302,55.71,98
678502,50.00,123
679320,73.26,-381
680180,69.85,40
682257,28.87,1219
683254,60.18,-1081
685693,24.61,1441
686891,50.04,-1239
687769,68.34,-321
689447,35.76,800
690505,56.71,-620
691825,45.45,262
692643,73.35,-502
693483,71.51,21
694561,55.61,240
695460,66.82,-181
696679,49.18,322
697739,56.60,-160
698657,65.43,-143
699697,57.69,123
700974,46.95,238
701772,75.19,-480
702852,55.56,282
703752,66.67,-180
705470,34.92,818
707388,31.28,200
708147,79.16,-1160
709105,62.63,200
709964,69.77,-98
712003,29.43,1179
713261,47.69,-781
714219,62.63,-300
715279,56.60,102
716417,52.72,78
718455,29.44,900
720991,23.66,498
723169,27.55,-358
725627,24.41,280
727564,30.98,-521
728383,73.26,-1118
730761,25.23,1559
732739,30.33,-400
733318,103.63,-1399
742008,54.64,519
742848,71.43,-258
743788,63.90,99
744926,52.72,199
747143,27.05,1080
748062,65.29,-1299
748981,65.36,-1
749980,60.00,82
750899,65.36,-82
751718,73.26,-99
754214,24.03,1678
754934,83.33,-1777
756172,48.47,518
757831,36.17,421
758670,71.51,-820
760148,40.60,639
765444,73.17,-658
766423,61.35,158
768200,33.75,800
770398,27.30,420
771216,73.35,-1380
773874,22.57,1840
776511,22.76,-22
777530,58.88,-1617
779886,25.46,1338
780965,55.61,-1278
781824,70.01,-222
782864,57.64,184
783782,65.36,-123
784721,63.90,21
785580,69.93,-81
786638,56.76,199
787737,54.60,42
788575,71.51,-260
789575,60.06,160
790575,59.94,2
791732,51.86,156
792811,55.61,-78
793990,50.89,100
794428,136.99,-741
796127,35.31,1261
797246,53.62,-580
799603,25.46,1238
800603,60.00,-1357
801740,52.82,136
802820,55.56,-56
804059,48.43,159
805157,54.64,-141
806236,55.61,-19
808033,33.37,719
808632,100.17,-1199
809831,50.04,600
811809,30.33,779
812848,57.75,-939
813828,61.29,-60
814565,81.30,-241
816683,28.33,1380
818381,35.34,-420
819200,73.26,-879
820120,65.29,100
822175,29.18,1137
826612,142.86,-1636
832364,81.41,317
840635,20.30,2219
841476,71.34,-2115
845510,103.45,-261
848128,22.92,2038
849207,55.61,-1539
849866,91.05,-420
851444,38.02,919
855418,73.26,-759
857397,30.32,1160
858975,38.02,-401
859853,68.34,-700
865207,35.76,800
866045,71.60,-840
868423,25.23,1540
869163,81.08,-1638
870241,55.66,338
871499,47.73,179
872159,90.77,-596
873518,44.15,698
874396,68.34,-481
875076,88.37,-199
876075,60.00,321
880231,56.66,59
882167,30.98,878
885105,20.42,1001
886023,65.36,-2020
886822,75.19,-120
887741,65.22,122
888801,56.60,140
889659,69.93,-202
890818,51.77,301
891556,81.30,-421
892616,56.60,322
894233,37.11,557
894793,107.14,-1057
895832,57.75,479
896870,57.80,-1
897689,73.26,-219
899606,31.30,1098
900425,73.26,-1098
901984,38.49,740
902744,78.95,-799
905660,20.58,2156
906358,85.96,-2218
907297,63.90,241
908257,62.57,20
914869,63.97,-21
915468,100.17,-339
922001,58.94,419
924898,20.71,1879
926036,52.72,-1759
926977,63.83,-198
927876,66.74,-41
928775,66.74,0
931350,23.29,1677
932130,76.92,-1796
937544,81.08,-40
938323,77.12,38
HR Scaler reset to 1
HR Scaler decreased to 0.95
HR Scaler decreased to 0.90
943916,93.90,-139
950531,85.71,61
951328,75.28,97
955544,51.77,362
957802,26.57,1099
960598,21.46,538
961556,62.63,-1838
962236,88.24,-278
970706,75.09,119
974761,60.12,199
975781,58.88,21
976821,57.69,21
977780,62.57,-81
978659,68.18,-79
979478,73.26,-61
980397,65.36,99
981414,59.00,99
982634,49.14,204
983552,65.36,-303
984091,111.32,-379
985149,56.71,519
991803,37.52,541
992701,66.82,-701
993641,63.90,41
994419,77.12,-161
1001651,21.76,1979
1002631,61.22,-1777
1004049,42.31,438
1005027,61.35,-440
1006246,49.22,241
1007265,58.88,-200
1008444,50.89,160
1009602,51.86,-22
1010800,50.04,42
1011719,65.36,-281
1012937,49.22,301
1014018,55.56,-139
1014977,62.57,-121
1016233,47.73,298
1017153,65.22,-337
1017792,93.90,-281
1026883,37.97,941
1027921,57.80,-542
1028941,58.88,-19
1029721,76.82,-238
1032177,24.43,1675
1040407,36.19,-798
1041266,69.85,-799
1042027,78.95,-99
1043085,56.66,299
1044044,62.63,-101
1045123,55.61,121
1045682,107.14,-519
1054392,50.04,639
1055411,58.82,-179
1056150,81.19,-281
1056969,73.35,79
1057928,62.50,142
1058846,65.36,-42
1064800,25.46,1439
1065838,57.80,-1319
1066918,55.61,41
1067836,65.29,-160
1068636,75.00,-119
1069474,71.60,38
1071033,38.49,721
1071991,62.63,-601
1072490,120.24,-459
1074349,32.28,1360
1075706,44.22,-502
1080601,120.24,-858
1082780,27.55,1679
1083298,115.61,-1659
1084717,42.28,900
1085876,51.77,-260
1086815,63.90,-220
1087714,66.82,-41
1090111,25.02,1500
1091470,44.15,-1039
1092407,64.03,-422
1093248,71.51,-98
1094886,36.59,801
1095825,63.90,-701
1097003,50.93,239
1097862,69.85,-319
1098921,56.66,200
1100081,51.77,100
1101158,55.71,-82
1102178,58.82,-57
1103175,60.12,-22
1104074,66.82,-100
1105094,58.82,122
1106132,57.80,18
1107091,62.50,-78
1108111,58.88,59
1108870,78.95,-259
1110248,43.54,618
1115283,65.29,-459
1116461,50.93,259
1117600,52.72,-40
1118579,61.29,-159
1120816,26.81,1259
1123155,25.66,100
1125393,26.81,-100
1131384,37.06,-619
1144169,85.84,-920
1145627,41.15,759
1148244,22.93,1159
1148863,96.93,-1998
1149824,62.43,342
1156535,20.58,1955
1158952,24.82,-499
1160690,34.52,-679
1162808,28.33,380
1165205,25.04,278
1166423,49.22,-1177
1167203,76.92,-439
1168221,58.94,238
1170439,27.06,1199
1180665,44.25,-861
1181446,76.82,-575
1182025,103.63,-202
1183143,53.67,539
1189256,45.49,201
1190255,60.06,-320
1191275,58.88,20
1192313,57.80,19
1194471,27.79,1121
1195449,61.35,-1181
1196448,60.06,21
1197447,60.12,-1
1198487,57.69,42
1199444,62.70,-83
1200424,61.16,24
1201384,62.57,-22
1202322,63.97,-21
1203220,66.74,-39
1204141,65.22,21
1205158,59.00,97
1205978,73.17,-197
1207136,51.77,339
1208014,68.34,-281
1208915,66.67,22
1209913,60.06,99
1212569,22.59,1657
1213549,61.22,-1676
1214689,52.68,159
1215606,65.36,-221
1216346,81.19,-179
1217444,54.60,360
1218383,63.90,-160
1219062,88.37,-260
1220120,56.71,379
1221101,61.22,-78
1221959,69.93,-122
1222938,61.29,121
1224017,55.61,100
1224955,63.97,-141
1225955,59.94,63
1226934,61.35,-23
1227932,60.12,20
1228773,71.34,-157
1229631,69.93,17
1230650,58.88,161
1232228,38.00,560
1233206,61.35,-601
1234126,65.29,-59
1234924,75.19,-121
1235904,61.16,183
1236602,85.96,-283
1237641,57.75,341
1238640,60.06,-40
1239418,77.12,-221
1240519,54.55,322
1241236,83.57,-382
